chembl_id,compound_name,primary_target,msd_node_matched,match_type,rationale_draft,supporting_evidence
CHEMBL336961,AZAKENPAULLONE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL336961
CHEMBL465208,SALIDROSIDE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL465208
CHEMBL217092,SARACATINIB,True,oxidative_stress,moa,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL217092
CHEMBL4297530,SAROGLITAZAR,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL4297530
CHEMBL972,SELEGILINE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL972
CHEMBL238804,SELEXIPAG,True,oxidative_stress,moa,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL238804
CHEMBL3545185,SELINEXOR,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL3545185
CHEMBL276711,SEMAXANIB,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL276711
CHEMBL12948,SEMUSTINE,True,oxidative_stress,moa,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL12948
CHEMBL70972,SERATRODAST,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL70972
CHEMBL1201196,SERTACONAZOLE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1201196
CHEMBL2386081,SETIPIPRANT,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL2386081
CHEMBL1064,SIMVASTATIN,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1064
CHEMBL413,SIROLIMUS,True,autophagy_flux,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node autophagy_flux.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL413
CHEMBL413,SIROLIMUS,MTOR,mTORC1,target,"Compound annotated with target MTOR, which links to MSD node mTORC1.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL413
CHEMBL413,SIROLIMUS,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL413
CHEMBL3301606,SOLCITINIB,True,oxidative_stress,moa,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL3301606
CHEMBL1336,SORAFENIB,True,autophagy_flux,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node autophagy_flux.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1336
CHEMBL1336,SORAFENIB,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1336
CHEMBL565612,SOTRASTAURIN,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL565612
CHEMBL403,SULBACTAM,True,autophagy_flux,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node autophagy_flux.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL403
CHEMBL1221,SULCONAZOLE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1221
CHEMBL21,SULFANILAMIDE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL21
CHEMBL48802,SULFORAPHANE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL48802
CHEMBL15770,SULINDAC,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL15770
CHEMBL26,SULPIRIDE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL26
CHEMBL535,SUNITINIB,True,oxidative_stress,moa,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL535
CHEMBL956,SUPROFEN,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL956
CHEMBL265502,SURAMIN,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL265502
CHEMBL269732,TACROLIMUS ANHYDROUS,True,autophagy_flux,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node autophagy_flux.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL269732
CHEMBL269732,TACROLIMUS ANHYDROUS,MTOR,mTORC1,target,"Compound annotated with target MTOR, which links to MSD node mTORC1.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL269732
CHEMBL83,TAMOXIFEN,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL83
CHEMBL124660,TANDUTINIB,True,oxidative_stress,moa,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL124660
CHEMBL109480,TANESPIMYCIN,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL109480
CHEMBL506247,TANNIC ACID,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL506247
CHEMBL363535,TANSHINONE I,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL363535
CHEMBL187266,TANSHINONE IIA,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL187266
CHEMBL2107783,TAPRENEPAG,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL2107783
CHEMBL2387080,TASELISIB,MTOR,mTORC1,target,"Compound annotated with target MTOR, which links to MSD node mTORC1.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL2387080
CHEMBL66,(+)-TAXIFOLIN,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL66
CHEMBL404,TAZOBACTAM,True,autophagy_flux,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node autophagy_flux.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL404
CHEMBL1257051,TEDIZOLID,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1257051
CHEMBL76370,TEGASEROD,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL76370
CHEMBL302795,TENOXICAM,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL302795
CHEMBL316040,TEPOXALIN,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL316040
CHEMBL17157,TERFENADINE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL17157
CHEMBL973,TERIFLUNOMIDE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL973
CHEMBL698,TETRACAINE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL698
CHEMBL1440,TETRACYCLINE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1440
CHEMBL3544914,TEZACAFTOR,True,oxidative_stress,moa,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL3544914
CHEMBL468,THALIDOMIDE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL468
CHEMBL213907,THIOCOLCHICOSIDE,True,autophagy_flux,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node autophagy_flux.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL213907
CHEMBL727,THIOGUANINE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL727
CHEMBL479,THIORIDAZINE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL479
CHEMBL442687,TIOXOLONE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL442687
CHEMBL1324,TOLCAPONE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1324
CHEMBL121626,TOLFENAMIC ACID,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL121626
CHEMBL8030,TOLIMIDONE,True,oxidative_stress,moa,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL8030
