chembl_id,compound_name,SMILES,linked_proteins,num_linked_proteins,num_druggable_proteins,linked_pathways,num_linked_pathways,num_key_pathways,linked_MoAs,approval_phase_max,status_evidence,in_known_drugs,in_moa_kg,source_files,prelim_mechanistic_score,CYP3A4_p_value_0,CYP3A4_p_value_1,CYP3A4_CYP3A4_inhibition,CYP2D6_p_value_0,CYP2D6_p_value_1,CYP2D6_CYP2D6_inhibition,CYP2C9_p_value_0,CYP2C9_p_value_1,CYP2C9_CYP2C9_inhibition,CYP2C19_p_value_0,CYP2C19_p_value_1,CYP2C19_CYP2C19_inhibition,CYP1A2_p_value_0,CYP1A2_p_value_1,CYP1A2_CYP1A2_inhibition,hERG_p_value_0,hERG_p_value_1,hERG_hERG_inhibition,AMES_p_value_0,AMES_p_value_1,AMES_AMES_mutagenic,PGP_p_value_0,PGP_p_value_1,PGP_PGP_inhibition,Solubility_logS,Solubility_logS_lower_bound,Solubility_logS_upper_bound,Solubility_Capped_logS_lower_bound,Solubility_Capped_logS_upper_bound,Lipophilicity_logP,PAMPA_p_value_0,PAMPA_p_value_1,PAMPA_PAMPA_permeability,BBB_p_value_0,BBB_p_value_1,BBB_BBB_penetration,hERG_flag,CYP3A4_inhib_flag,CYP2D6_inhib_flag,CYP2C9_inhib_flag,CYP2C19_inhib_flag,CYP1A2_inhib_flag,PGP_inhib_flag,AMES_flag,poor_solubility_flag,good_solubility_bonus,high_logP_flag,low_logP_flag,good_logP_bonus,low_perm_flag,good_perm_bonus,bbb_penetrant_info,multi_cyp_inhib_count,cyp3a4_inhibitor_flag,DDI_flag,composite_score,confidence
CHEMBL4297631,TELRATOLIMOD,CCCCCCCCCCCCCCCCCC(=O)NCCCCOn1c(CCCC)nc2c(N)nc3ccccc3c21,,0,0,R-HSA-1679131|Trafficking and processing of endosomal TLR;R-HSA-168181|Toll Like Receptor 7/8 (TLR7/8) Cascade;R-HSA-5686938|Regulation of TLR by endogenous ligand;R-HSA-9679191|Potential therapeutics for SARS;R-HSA-9692916|SARS-CoV-1 activates/modulates innate immune responses;R-HSA-9705671|SARS-CoV-2 activates/modulates innate and adaptive immune responses;R-HSA-975110|TRAF6 mediated IRF7 activation in TLR7/8 or 9 signaling;R-HSA-975138|TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation;R-HSA-975155|MyD88 dependent cascade initiated on endosome;R-HSA-9824856|Defective regulation of TLR7 by endogenous ligand;R-HSA-9833110|RSV-host interactions,11,0,,1.0,"Active, not recruiting",0,0,pathway_drug_candidates,1.0,0.114,0.426,1.0,0.713,0.0655,0.0,0.382,0.169,0.0,0.0278,0.775,1.0,0.115,0.311,1.0,0.359,0.159,0,0.978,0.00072,0.0,0.526,0.0703,0,-6.36,-7.51,-5.2,-7.51,-5.2,9.095800000000006,0.00941,0.969,1.0,0.0314,0.832,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,-6.0,L
CHEMBL4297632,OXYCODEGOL,COCCOCCOCCOCCOCCOCCO[C@H]1CCC2(O)[C@H]3Cc4ccc(OC)c5c4[C@@]2(CCN3C)[C@H]1O5,,0,0,R-HSA-375276|Peptide ligand-binding receptors;R-HSA-418594|G alpha (i) signalling events;R-HSA-6785807|Interleukin-4 and Interleukin-13 signaling,3,1,,3.0,Completed,0,0,pathway_drug_candidates,5.0,0.959,0.00369,0.0,0.488,0.156,0.0,0.901,0.00466,0.0,0.644,0.0525,0.0,0.931,0.00217,0.0,0.0329,0.535,1,0.956,0.00323,0.0,0.0981,0.198,1,0.633,0.000986,1.26,0.000986,1.26,1.593700000000004,0.361,0.249,0.0,0.026,0.871,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,-1.0,L
CHEMBL4297636,PLOCABULIN,C/C=C\C[C@@H](C/C=C\NC(=O)[C@@H](NC(=O)/C=C\C=C/C(C)=C/[C@H](C)[C@@H]1CC=C(OC)C(=O)O1)C(C)(C)C)OC(N)=O,,0,0,R-HSA-1445148|Translocation of SLC2A4 (GLUT4) to the plasma membrane;R-HSA-190840|Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane;R-HSA-190861|Gap junction assembly;R-HSA-2132295|MHC class II antigen presentation;R-HSA-2467813|Separation of Sister Chromatids;R-HSA-2500257|Resolution of Sister Chromatid Cohesion;R-HSA-2565942|Regulation of PLK1 Activity at G2/M Transition;R-HSA-3371497|HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand;R-HSA-380259|Loss of Nlp from mitotic centrosomes;R-HSA-380270|Recruitment of mitotic centrosome proteins and complexes;R-HSA-380284|Loss of proteins required for interphase microtubule organization from the centrosome;R-HSA-380320|Recruitment of NuMA to mitotic centrosomes;R-HSA-389957|Prefoldin mediated transfer of substrate to CCT/TriC;R-HSA-389960|Formation of tubulin folding intermediates by CCT/TriC;R-HSA-389977|Post-chaperonin tubulin folding pathway;R-HSA-437239|Recycling pathway of L1;R-HSA-5610787|Hedgehog 'off' state;R-HSA-5617833|Cilium Assembly;R-HSA-5620912|Anchoring of the basal body to the plasma membrane;R-HSA-5620924|Intraflagellar transport;R-HSA-5626467|RHO GTPases activate IQGAPs;R-HSA-5663220|RHO GTPases Activate Formins;R-HSA-6798695|Neutrophil degranulation;R-HSA-6807878|COPI-mediated anterograde transport;R-HSA-6811434|COPI-dependent Golgi-to-ER retrograde traffic;R-HSA-6811436|COPI-independent Golgi-to-ER retrograde traffic;R-HSA-68877|Mitotic Prometaphase;R-HSA-8852276|The role of GTSE1 in G2/M progression after G2 checkpoint;R-HSA-8854518|AURKA Activation by TPX2;R-HSA-8955332|Carboxyterminal post-translational modifications of tubulin;R-HSA-9609690|HCMV Early Events;R-HSA-9609736|Assembly and cell surface presentation of NMDA receptors;R-HSA-9619483|Activation of AMPK downstream of NMDARs;R-HSA-9646399|Aggrephagy;R-HSA-9648025|EML4 and NUDC in mitotic spindle formation;R-HSA-9668328|Sealing of the nuclear envelope (NE) by ESCRT-III;R-HSA-983189|Kinesins;R-HSA-9833482|PKR-mediated signaling,38,1,,2.0,Completed,0,0,pathway_drug_candidates,4.0,0.909,0.0178,0.0,0.482,0.15,0.0,0.896,0.007,0.0,0.876,0.0135,0.0,0.71,0.0209,0.0,0.752,0.047,0,0.435,0.0773,0.0,0.549,0.109,0,-2.83,-3.37,-2.28,-3.37,-2.28,4.508000000000004,0.431,0.209,0.0,0.294,0.116,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,L
CHEMBL4297674,BRANEBRUTINIB,CC#CC(=O)N[C@H]1CCCN(c2c(F)cc(C(N)=O)c3[nH]c(C)c(C)c23)C1,BTK,1,1,R-HSA-1236974|ER-Phagosome pathway;R-HSA-416476|G alpha (q) signalling events;R-HSA-418597|G alpha (12/13) signalling events;R-HSA-9679191|Potential therapeutics for SARS,4,0,,1.0,Completed,0,0,protein_drug_candidates;pathway_drug_candidates,3.0,0.137,0.412,1.0,0.21,0.308,0.5,0.0294,0.823,1.0,0.382,0.141,0.0,0.105,0.347,1.0,0.668,0.064,0,0.144,0.275,1.0,0.504,0.113,0,-2.76,-3.38,-2.15,-3.38,-2.15,2.1310400000000005,0.439,0.2,0.0,0.189,0.299,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,1.0,1.0,-5.5,L
CHEMBL4297680,1018 ISS,,TLR9,1,1,R-HSA-1679131|Trafficking and processing of endosomal TLR;R-HSA-9679191|Potential therapeutics for SARS;R-HSA-975110|TRAF6 mediated IRF7 activation in TLR7/8 or 9 signaling;R-HSA-975138|TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation;R-HSA-975155|MyD88 dependent cascade initiated on endosome,5,0,Toll-like receptor 9 agonist,3.0,Terminated,1,1,known_drugs;pathway_drug_candidates;mechanism_of_actions,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,6.5,L
CHEMBL4297684,ABICIPAR PEGOL,,,0,0,R-HSA-114608|Platelet degranulation;R-HSA-1234158|Regulation of gene expression by Hypoxia-inducible Factor;R-HSA-194138|Signaling by VEGF;R-HSA-194313|VEGF ligand-receptor interactions;R-HSA-195399|VEGF binds to VEGFR leading to receptor dimerization;R-HSA-4420097|VEGFA-VEGFR2 Pathway;R-HSA-5218921|VEGFR2 mediated cell proliferation;R-HSA-6785807|Interleukin-4 and Interleukin-13 signaling;R-HSA-8866910|TFAP2 (AP-2) family regulates transcription of growth factors and their receptors;R-HSA-9679191|Potential therapeutics for SARS,10,2,,3.0,,0,0,pathway_drug_candidates,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,7.0,M
CHEMBL4297686,IZOKIBEP,,,0,0,R-HSA-448424|Interleukin-17 signaling;R-HSA-6785807|Interleukin-4 and Interleukin-13 signaling;R-HSA-9705671|SARS-CoV-2 activates/modulates innate and adaptive immune responses,3,2,,3.0,"Active, not recruiting",0,0,pathway_drug_candidates,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,7.0,M
CHEMBL4297700,BIMEKIZUMAB,,,0,0,R-HSA-448424|Interleukin-17 signaling;R-HSA-6785807|Interleukin-4 and Interleukin-13 signaling;R-HSA-9705671|SARS-CoV-2 activates/modulates innate and adaptive immune responses,3,2,,4.0,,0,0,pathway_drug_candidates,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,8.0,M
CHEMBL4297717,CD24FC,,,0,0,,0,0,Heat shock 70 kDa protein 1A/1B inhibitor;Heat shock protein HSP90 inhibitor;High mobility group protein B1 inhibitor;Sialic acid-binding Ig-like lectin 10 modulator,,,1,1,known_drugs;mechanism_of_actions,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.5,L
CHEMBL4297722,CEMDISIRAN,,C5,1,0,R-HSA-166665|Terminal pathway of complement;R-HSA-174577|Activation of C3 and C5;R-HSA-375276|Peptide ligand-binding receptors;R-HSA-418594|G alpha (i) signalling events;R-HSA-977606|Regulation of Complement cascade,5,2,,3.0,Recruiting,0,0,protein_drug_candidates;pathway_drug_candidates,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,9.0,M
CHEMBL4297732,ZILTIVEKIMAB,,,0,0,R-HSA-1059683|Interleukin-6 signaling;R-HSA-110056|MAPK3 (ERK1) activation;R-HSA-112411|MAPK1 (ERK2) activation;R-HSA-381426|Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs);R-HSA-6783783|Interleukin-10 signaling;R-HSA-6785807|Interleukin-4 and Interleukin-13 signaling;R-HSA-8957275|Post-translational protein phosphorylation,7,3,,1.0,Completed,0,0,pathway_drug_candidates,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,7.0,M
CHEMBL4297736,PRALUZATAMAB RAVTANSINE,,,0,0,R-HSA-1445148|Translocation of SLC2A4 (GLUT4) to the plasma membrane;R-HSA-190840|Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane;R-HSA-190861|Gap junction assembly;R-HSA-2132295|MHC class II antigen presentation;R-HSA-2467813|Separation of Sister Chromatids;R-HSA-2500257|Resolution of Sister Chromatid Cohesion;R-HSA-2565942|Regulation of PLK1 Activity at G2/M Transition;R-HSA-3371497|HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand;R-HSA-380259|Loss of Nlp from mitotic centrosomes;R-HSA-380270|Recruitment of mitotic centrosome proteins and complexes;R-HSA-380284|Loss of proteins required for interphase microtubule organization from the centrosome;R-HSA-380320|Recruitment of NuMA to mitotic centrosomes;R-HSA-389957|Prefoldin mediated transfer of substrate to CCT/TriC;R-HSA-389960|Formation of tubulin folding intermediates by CCT/TriC;R-HSA-389977|Post-chaperonin tubulin folding pathway;R-HSA-437239|Recycling pathway of L1;R-HSA-5610787|Hedgehog 'off' state;R-HSA-5617833|Cilium Assembly;R-HSA-5620912|Anchoring of the basal body to the plasma membrane;R-HSA-5620924|Intraflagellar transport;R-HSA-5626467|RHO GTPases activate IQGAPs;R-HSA-5663220|RHO GTPases Activate Formins;R-HSA-6798695|Neutrophil degranulation;R-HSA-6807878|COPI-mediated anterograde transport;R-HSA-6811434|COPI-dependent Golgi-to-ER retrograde traffic;R-HSA-6811436|COPI-independent Golgi-to-ER retrograde traffic;R-HSA-68877|Mitotic Prometaphase;R-HSA-8852276|The role of GTSE1 in G2/M progression after G2 checkpoint;R-HSA-8854518|AURKA Activation by TPX2;R-HSA-8955332|Carboxyterminal post-translational modifications of tubulin;R-HSA-9609690|HCMV Early Events;R-HSA-9609736|Assembly and cell surface presentation of NMDA receptors;R-HSA-9619483|Activation of AMPK downstream of NMDARs;R-HSA-9646399|Aggrephagy;R-HSA-9648025|EML4 and NUDC in mitotic spindle formation;R-HSA-9668328|Sealing of the nuclear envelope (NE) by ESCRT-III;R-HSA-983189|Kinesins;R-HSA-9833482|PKR-mediated signaling,38,1,,2.0,Completed,0,0,pathway_drug_candidates,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,4.0,L
CHEMBL4297750,FARICIMAB,,,0,0,R-HSA-114608|Platelet degranulation;R-HSA-1234158|Regulation of gene expression by Hypoxia-inducible Factor;R-HSA-194138|Signaling by VEGF;R-HSA-194313|VEGF ligand-receptor interactions;R-HSA-195399|VEGF binds to VEGFR leading to receptor dimerization;R-HSA-4420097|VEGFA-VEGFR2 Pathway;R-HSA-5218921|VEGFR2 mediated cell proliferation;R-HSA-6785807|Interleukin-4 and Interleukin-13 signaling;R-HSA-8866910|TFAP2 (AP-2) family regulates transcription of growth factors and their receptors;R-HSA-9679191|Potential therapeutics for SARS,10,2,,4.0,,0,0,pathway_drug_candidates,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,8.0,M
CHEMBL4297754,FITUSIRAN,,,0,0,R-HSA-140837|Intrinsic Pathway of Fibrin Clot Formation;R-HSA-140875|Common Pathway of Fibrin Clot Formation;R-HSA-381426|Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs);R-HSA-8957275|Post-translational protein phosphorylation,4,0,,3.0,Completed,0,0,pathway_drug_candidates,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3.0,L
CHEMBL4297768,IDRABIOTAPARINUX SODIUM,,,0,0,R-HSA-140837|Intrinsic Pathway of Fibrin Clot Formation;R-HSA-140875|Common Pathway of Fibrin Clot Formation,2,0,,3.0,Terminated,0,0,pathway_drug_candidates,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3.0,L
CHEMBL4297776,LEFITOLIMOD,,,0,0,R-HSA-1679131|Trafficking and processing of endosomal TLR;R-HSA-9679191|Potential therapeutics for SARS;R-HSA-975110|TRAF6 mediated IRF7 activation in TLR7/8 or 9 signaling;R-HSA-975138|TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation;R-HSA-975155|MyD88 dependent cascade initiated on endosome,5,0,,2.0,Completed,0,0,pathway_drug_candidates,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,L
CHEMBL4297819,ROPEGINTERFERON ALFA-2B,,,0,0,R-HSA-909733|Interferon alpha/beta signaling;R-HSA-912694|Regulation of IFNA/IFNB signaling;R-HSA-9679191|Potential therapeutics for SARS;R-HSA-9705671|SARS-CoV-2 activates/modulates innate and adaptive immune responses;R-HSA-9833109|Evasion by RSV of host interferon responses,5,2,Interferon alpha/beta receptor positive modulator,4.0,,1,1,known_drugs;pathway_drug_candidates;mechanism_of_actions,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,10.5,M
CHEMBL4297838,TILSOTOLIMOD,,,0,0,R-HSA-1679131|Trafficking and processing of endosomal TLR;R-HSA-9679191|Potential therapeutics for SARS;R-HSA-975110|TRAF6 mediated IRF7 activation in TLR7/8 or 9 signaling;R-HSA-975138|TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation;R-HSA-975155|MyD88 dependent cascade initiated on endosome,5,0,,3.0,Terminated,0,0,pathway_drug_candidates,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3.0,L
CHEMBL4297841,TISOTUMAB VEDOTIN,,,0,0,R-HSA-1445148|Translocation of SLC2A4 (GLUT4) to the plasma membrane;R-HSA-190840|Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane;R-HSA-190861|Gap junction assembly;R-HSA-2132295|MHC class II antigen presentation;R-HSA-2467813|Separation of Sister Chromatids;R-HSA-2500257|Resolution of Sister Chromatid Cohesion;R-HSA-2565942|Regulation of PLK1 Activity at G2/M Transition;R-HSA-3371497|HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand;R-HSA-380259|Loss of Nlp from mitotic centrosomes;R-HSA-380270|Recruitment of mitotic centrosome proteins and complexes;R-HSA-380284|Loss of proteins required for interphase microtubule organization from the centrosome;R-HSA-380320|Recruitment of NuMA to mitotic centrosomes;R-HSA-389957|Prefoldin mediated transfer of substrate to CCT/TriC;R-HSA-389960|Formation of tubulin folding intermediates by CCT/TriC;R-HSA-389977|Post-chaperonin tubulin folding pathway;R-HSA-437239|Recycling pathway of L1;R-HSA-5610787|Hedgehog 'off' state;R-HSA-5617833|Cilium Assembly;R-HSA-5620912|Anchoring of the basal body to the plasma membrane;R-HSA-5620924|Intraflagellar transport;R-HSA-5626467|RHO GTPases activate IQGAPs;R-HSA-5663220|RHO GTPases Activate Formins;R-HSA-6798695|Neutrophil degranulation;R-HSA-6807878|COPI-mediated anterograde transport;R-HSA-6811434|COPI-dependent Golgi-to-ER retrograde traffic;R-HSA-6811436|COPI-independent Golgi-to-ER retrograde traffic;R-HSA-68877|Mitotic Prometaphase;R-HSA-8852276|The role of GTSE1 in G2/M progression after G2 checkpoint;R-HSA-8854518|AURKA Activation by TPX2;R-HSA-8955332|Carboxyterminal post-translational modifications of tubulin;R-HSA-9609690|HCMV Early Events;R-HSA-9609736|Assembly and cell surface presentation of NMDA receptors;R-HSA-9619483|Activation of AMPK downstream of NMDARs;R-HSA-9646399|Aggrephagy;R-HSA-9648025|EML4 and NUDC in mitotic spindle formation;R-HSA-9668328|Sealing of the nuclear envelope (NE) by ESCRT-III;R-HSA-983189|Kinesins;R-HSA-9833482|PKR-mediated signaling,38,1,,4.0,,0,0,pathway_drug_candidates,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,6.0,L
CHEMBL4297859,AZINTUXIZUMAB VEDOTIN,,,0,0,R-HSA-1445148|Translocation of SLC2A4 (GLUT4) to the plasma membrane;R-HSA-190840|Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane;R-HSA-190861|Gap junction assembly;R-HSA-2132295|MHC class II antigen presentation;R-HSA-2467813|Separation of Sister Chromatids;R-HSA-2500257|Resolution of Sister Chromatid Cohesion;R-HSA-2565942|Regulation of PLK1 Activity at G2/M Transition;R-HSA-3371497|HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand;R-HSA-380259|Loss of Nlp from mitotic centrosomes;R-HSA-380270|Recruitment of mitotic centrosome proteins and complexes;R-HSA-380284|Loss of proteins required for interphase microtubule organization from the centrosome;R-HSA-380320|Recruitment of NuMA to mitotic centrosomes;R-HSA-389957|Prefoldin mediated transfer of substrate to CCT/TriC;R-HSA-389960|Formation of tubulin folding intermediates by CCT/TriC;R-HSA-389977|Post-chaperonin tubulin folding pathway;R-HSA-437239|Recycling pathway of L1;R-HSA-5610787|Hedgehog 'off' state;R-HSA-5617833|Cilium Assembly;R-HSA-5620912|Anchoring of the basal body to the plasma membrane;R-HSA-5620924|Intraflagellar transport;R-HSA-5626467|RHO GTPases activate IQGAPs;R-HSA-5663220|RHO GTPases Activate Formins;R-HSA-6798695|Neutrophil degranulation;R-HSA-6807878|COPI-mediated anterograde transport;R-HSA-6811434|COPI-dependent Golgi-to-ER retrograde traffic;R-HSA-6811436|COPI-independent Golgi-to-ER retrograde traffic;R-HSA-68877|Mitotic Prometaphase;R-HSA-8852276|The role of GTSE1 in G2/M progression after G2 checkpoint;R-HSA-8854518|AURKA Activation by TPX2;R-HSA-8955332|Carboxyterminal post-translational modifications of tubulin;R-HSA-9609690|HCMV Early Events;R-HSA-9609736|Assembly and cell surface presentation of NMDA receptors;R-HSA-9619483|Activation of AMPK downstream of NMDARs;R-HSA-9646399|Aggrephagy;R-HSA-9648025|EML4 and NUDC in mitotic spindle formation;R-HSA-9668328|Sealing of the nuclear envelope (NE) by ESCRT-III;R-HSA-983189|Kinesins;R-HSA-9833482|PKR-mediated signaling,38,1,,1.0,Terminated,0,0,pathway_drug_candidates,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3.0,L
CHEMBL4297863,REMTOLUMAB,,TNF,1,1,R-HSA-448424|Interleukin-17 signaling;R-HSA-5357905|Regulation of TNFR1 signaling;R-HSA-5357956|TNFR1-induced NF-kappa-B signaling pathway;R-HSA-6783783|Interleukin-10 signaling;R-HSA-6785807|Interleukin-4 and Interleukin-13 signaling;R-HSA-9705671|SARS-CoV-2 activates/modulates innate and adaptive immune responses,6,3,,2.0,Completed,0,0,protein_drug_candidates;pathway_drug_candidates,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,10.0,H
CHEMBL4297865,ABIVERTINIB,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)c(F)c3)nc3[nH]ccc23)c1,BTK,1,1,R-HSA-1236974|ER-Phagosome pathway;R-HSA-416476|G alpha (q) signalling events;R-HSA-418597|G alpha (12/13) signalling events;R-HSA-9679191|Potential therapeutics for SARS,4,0,,3.0,Not yet recruiting,0,0,protein_drug_candidates;pathway_drug_candidates,5.0,0.833,0.031,0.0,0.96,0.00847,0.0,0.974,0.00373,0.0,0.922,0.00689,0.0,0.926,0.00473,0.0,0.104,0.324,1,0.601,0.0437,0.0,0.273,0.155,0,-4.87,-5.35,-4.4,-5.35,-4.4,4.5092000000000025,0.196,0.542,1.0,0.106,0.508,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-2.0,L
CHEMBL4297866,ABIVERTINIB MALEATE,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)c(F)c3)nc3[nH]ccc23)c1.O.O.O=C(O)/C=C\C(=O)O,BTK,1,1,R-HSA-1236974|ER-Phagosome pathway;R-HSA-416476|G alpha (q) signalling events;R-HSA-418597|G alpha (12/13) signalling events;R-HSA-9679191|Potential therapeutics for SARS,4,0,,3.0,Not yet recruiting,0,0,protein_drug_candidates;pathway_drug_candidates,5.0,0.982,0.00319,0.0,0.957,0.00401,0.0,0.972,0.00249,0.0,0.987,0.000663,0.0,0.994,0.000662,0.0,0.102,0.334,1,0.921,0.0105,0.0,0.768,0.0436,0,-5.16,-5.85,-4.46,-5.85,-4.46,2.5716,0.412,0.191,0.0,0.0838,0.677,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-2.0,L
CHEMBL4297886,ASUNERCEPT,,,0,0,R-HSA-140534|Caspase activation via Death Receptors in the presence of ligand;R-HSA-3371378|Regulation by c-FLIP;R-HSA-5213460|RIPK1-mediated regulated necrosis;R-HSA-5218900|CASP8 activity is inhibited;R-HSA-6785807|Interleukin-4 and Interleukin-13 signaling;R-HSA-69416|Dimerization of procaspase-8;R-HSA-75157|FasL/ CD95L signaling;R-HSA-8862803|Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models;R-HSA-9614657|FOXO-mediated transcription of cell death genes,9,1,Tumor necrosis factor ligand superfamily member 6 binding agent,3.0,Terminated,1,1,known_drugs;pathway_drug_candidates;mechanism_of_actions,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,6.5,L
